  unseq  	  starname  	  HD 	 HIP 	 Mv 	 BV 	 Sptype 	 comments 	 ra 	 dec 	 pmra 	 pmdec 	 pmq 	 airmass 	 exptime 	 skyq 	 usn 	 usignal1sec  	  bsn 	 bsignal1sec 	  vsn 	 vsignal1sec 	  rsn 	 rsignal1sec 	 isn 	 isignal1sec 	 pmtotal 	 bvcor 	 bjd 	 program 	 obsmode 	 observer 	 date 	 filename 	 vrad 
384947	GJ  9750 B	HD 206827	 	6.12	0.5499999999999998	F3V	PM*	21:44:07.00	 28:44:48.01	277.4	-251.1	B	1.183	249.982	3.50530	   85.3	    29.12	  201.3	   162.16	  306.1	   374.84	  338.8	   459.15	  301.6	   363.86	7601035.0	 -22.574742	2455882.406633	28	HRF_OBJ	Kenneth De Smedt	2011-11-16T21:43:46.477098	/STER/mercator/hermes/20111116/reduced/00384947_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	16.5
385053	HD  43905	HD 43905	HIP 30247	5.333	0.44099999999999984	F5V	SB*	06:21:46.10	 53:27:07.81	22.506	-88.998	A	1.311	254.338	0.92575	   62.7	    15.47	  137.1	    73.94	  228.0	   204.37	  253.1	   251.94	  224.5	   198.22	3908889.0	  15.750659	2455883.784286	28	HRF_OBJ	Kenneth De Smedt	2011-11-18T06:43:47.883603	/STER/mercator/hermes/20111117/reduced/00385053_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-0.4
385054	*  39 Hya	HD 85444	HIP 48356	4.11	0.9199999999999999	G7III	*	09:51:28.70	-14:50:47.80	18.88	-21.85	A	1.394	100.0	0.87594	   34.2	    11.72	  105.0	   110.16	  244.2	   596.48	  299.4	   896.18	  288.4	   831.70	3916578.0	  26.715756	2455883.783756	28	HRF_OBJ	Kenneth De Smedt	2011-11-18T06:49:54.470345	/STER/mercator/hermes/20111117/reduced/00385054_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-14.34
385383	HD 207330	HD 207330	HIP 107533	4.18	-0.0699999999999994	B3III	SB*	21:46:47.60	 49:18:34.49	2.77	-2.0	A	1.362	180.0	0.46355	   98.7	    54.08	  185.4	   191.03	  230.8	   295.95	  227.0	   286.22	  182.3	   184.72	5314508.0	 -14.934912	2455888.426971	28	HRF_OBJ	Kenneth De Smedt	2011-11-22T22:12:48.779184	/STER/mercator/hermes/20111122/reduced/00385383_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-12.3
385391	HD 218342	HD 218342	HIP 114070	7.43	0.41999999999999993	B5	SB*	23:06:09.00	 63:12:46.12	-0.135	-0.771	A	1.610	720.0	0.26939	   22.8	     0.72	   47.7	     3.16	   78.8	     8.62	   88.3	    10.83	   84.7	     9.97	521837.0	  -7.898595	2455888.517520	28	HRF_OBJ	Kenneth De Smedt	2011-11-23T00:21:36.529129	/STER/mercator/hermes/20111122/reduced/00385391_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-13.0
385392	HD 218342	HD 218342	HIP 114070	7.43	0.41999999999999993	B5	SB*	23:06:09.00	 63:12:46.12	-0.135	-0.771	A	1.663	720.0	0.31565	   24.7	     0.85	   51.5	     3.68	   85.3	    10.10	   95.4	    12.64	   91.3	    11.58	596958.0	  -7.905185	2455888.526434	28	HRF_OBJ	Kenneth De Smedt	2011-11-23T00:34:26.713103	/STER/mercator/hermes/20111122/reduced/00385392_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-13.0
385393	HD 218342	HD 218342	HIP 114070	7.43	0.41999999999999993	B5	SB*	23:06:09.00	 63:12:46.12	-0.135	-0.771	A	1.720	720.0	0.29033	   23.6	     0.78	   49.4	     3.39	   81.8	     9.29	   91.5	    11.62	   87.6	    10.65	545980.0	  -7.911247	2455888.535349	28	HRF_OBJ	Kenneth De Smedt	2011-11-23T00:47:16.971965	/STER/mercator/hermes/20111122/reduced/00385393_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-13.0
385517	NAME ELNATH	HD 35497	HIP 25428	1.65	-0.1299999999999999	B7III	PM*	05:26:17.50	 28:36:26.78	22.76	-173.58	A	1.465	80.0	0.13896	  114.8	   164.77	  214.8	   576.67	  270.1	   912.05	  267.0	   890.88	  215.8	   581.92	7233297.0	   9.742146	2455890.755333	28	HRF_OBJ	Kenneth De Smedt	2011-11-25T06:00:01.040467	/STER/mercator/hermes/20111124/reduced/00385517_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	9.2
385519	V* pi. Aur	HD 40239	HIP 28404	4.25	1.7199999999999998	M3IIb	LP*	05:59:56.10	 45:56:12.19	-3.987	-9.775	A	1.334	287.493	0.26523	   14.4	     0.72	   66.4	    15.34	  213.6	   158.76	  370.3	   477.05	  523.7	   953.95	3612415.0	  12.403416	2455890.763946	28	HRF_OBJ	Kenneth De Smedt	2011-11-25T06:13:21.918581	/STER/mercator/hermes/20111124/reduced/00385519_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	0.71
385521	V* eta Gem	HD 42995A	HIP 29655	3.28	1.6099999999999999	M2IIIa	RG*	06:14:52.70	 22:30:24.48	-59.53	-7.766	A	1.401	129.413	0.25073	   14.9	     1.72	   72.9	    41.02	  217.8	   366.72	  362.4	  1014.84	  480.2	  1781.71	3512543.0	  14.958399	2455890.775269	28	HRF_OBJ	Kenneth De Smedt	2011-11-25T06:29:21.360521	/STER/mercator/hermes/20111124/reduced/00385521_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	22.39
385523	* del Aur	HD 40035	HIP 28358	3.72	1.0100000000000002	K0IIIb	SB*	05:59:31.60	 54:17:04.81	85.814	-142.928	A	1.471	240.0	0.21306	   27.0	     3.04	   97.7	    39.77	  223.3	   207.79	  276.8	   319.35	  279.9	   326.42	3461211.0	  11.492231	2455890.782849	28	HRF_OBJ	Kenneth De Smedt	2011-11-25T06:41:03.282446	/STER/mercator/hermes/20111124/reduced/00385523_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	9.75
389247	HIP   7989	HD 10332	HIP 7989	6.97	1.3099999999999996	K2II	*	01:42:36.80	 60:32:52.98	3.438	-13.487	A	1.186	288.0	0.30790	    5.7	     0.11	   24.6	     2.11	   65.8	    15.05	   81.8	    23.25	   90.4	    28.41	294274.0	  -8.906374	2455903.389636	28	HRF_OBJ	Patricia Lampens	2011-12-07T21:15:52.677270	/STER/mercator/hermes/20111207/reduced/00389247_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	1.07
389248	HIP   7989	HD 10332	HIP 7989	6.97	1.3099999999999996	K2II	*	01:42:36.80	 60:32:52.98	3.438	-13.487	A	1.182	700.0	0.35700	    9.8	     0.14	   40.7	     2.37	  110.5	    17.45	  137.4	    26.97	  151.2	    32.67	816772.0	  -8.919642	2455903.397997	28	HRF_OBJ	Patricia Lampens	2011-12-07T21:27:55.025524	/STER/mercator/hermes/20111207/reduced/00389248_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	1.07
389253	HIP  10855	HD 14173	HIP 10855	7.19	0.9699999999999998	G5II	*	02:19:41.50	 60:00:46.98	-11.438	-8.593	A	1.171	1100.0	0.65817	   24.0	     0.53	   76.0	     5.25	  170.0	    26.27	  198.7	    35.88	  207.6	    39.17	1960611.0	  -7.495771	2455903.444082	28	HRF_OBJ	Patricia Lampens	2011-12-07T22:33:49.984090	/STER/mercator/hermes/20111207/reduced/00389253_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	3.42
389254	V* V990 Cas	HD 13725	HIP 10618	7.0	1.8239999999999998	K4II	SB*	02:16:41.80	 67:17:02.11	7.188	-2.609	A	1.282	900.0	0.67996	    8.7	     0.09	   45.6	     2.31	  170.6	    32.33	  248.2	    68.47	  313.4	   109.11	2022850.0	  -5.174630	2455903.457064	28	HRF_OBJ	Patricia Lampens	2011-12-07T22:53:02.318509	/STER/mercator/hermes/20111207/reduced/00389254_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-9.4
389260	V* DL Cam	HD 28446	HIP 21148	5.772	0.10400000000000009	B0III+B0IV/V	Pu*	04:32:01.80	 53:54:38.99	-1.29	-0.17	A	1.106	645.0	0.30331	   60.8	     5.73	  116.2	    20.95	  169.8	    44.69	  169.1	    44.35	  151.8	    35.75	2622738.0	  -0.393659	2455903.535471	28	HRF_OBJ	Patricia Lampens	2011-12-08T00:44:06.959314	/STER/mercator/hermes/20111207/reduced/00389260_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-7.0
389261	BD+53   779B	HD 28446B	 	6.803	0.09799999999999986	B1IV:	*	04:32:00.90	 53:54:46.08	0.844	-3.38	A	1.107	900.0	0.28295	   43.8	     2.13	   83.7	     7.78	  120.5	    16.13	  119.3	    15.82	  106.5	    12.60	1324381.0	  -0.415262	2455903.546003	28	HRF_OBJ	Patricia Lampens	2011-12-08T00:59:16.927811	/STER/mercator/hermes/20111207/reduced/00389261_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-1.0
389264	V* V1016 Ori	HD 37020	HIP 26220	6.73	0.019999999999999574	B0V	Ae*	05:35:15.80	-05:23:14.32	1.536	0.123	A	1.210	900.0	0.89846	   88.7	     8.74	  165.0	    30.24	  222.0	    54.78	  222.6	    55.07	  201.7	    45.20	5033520.0	   3.241801	2455903.584536	28	HRF_OBJ	Patricia Lampens	2011-12-08T01:54:37.055246	/STER/mercator/hermes/20111207/reduced/00389264_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	28.3
389265	V* BM Ori	HD 37021	 	7.96	0.23999999999999932	B1V	Al*	05:35:16.10	-05:23:07.30	-0.9	0.1	B	1.218	450.0	4.30264	   78.3	    13.63	  145.6	    47.10	  195.0	    84.50	  194.5	    84.10	  175.0	    68.09	3809951.0	   3.206066	2455903.596682	28	HRF_OBJ	Patricia Lampens	2011-12-08T02:12:06.423005	/STER/mercator/hermes/20111207/reduced/00389265_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	26.0
389266	HD  36512	HD 36512	HIP 25923	4.63	-0.2699999999999996	O9.7V	V*	05:31:55.90	-07:18:05.51	-0.1	-4.87	A	1.258	300.0	0.32860	   98.0	    31.98	  173.5	   100.28	  203.9	   138.61	  184.9	   113.97	  146.4	    71.42	4620800.0	   2.640944	2455903.602524	28	HRF_OBJ	Patricia Lampens	2011-12-08T02:20:38.115549	/STER/mercator/hermes/20111207/reduced/00389266_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	17.4
389268	HIP  28469	HD 40530	HIP 28469	7.49	0.35999999999999943	F2II	*	06:00:37.00	 29:00:18.68	19.482	-28.374	A	1.008	900.0	0.32202	   27.7	     0.85	   59.6	     3.95	   93.7	     9.75	   98.1	    10.70	   91.1	     9.22	761173.0	   7.312180	2455903.621635	28	HRF_OBJ	Patricia Lampens	2011-12-08T02:47:16.572684	/STER/mercator/hermes/20111207/reduced/00389268_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	53.87
389269	HIP  28881	HD 41161	HIP 28881	6.764	-0.10599999999999987	O8Vn	*	06:05:52.50	 48:14:57.41	-2.366	-1.81	A	1.082	1400.0	0.25097	   60.9	     2.65	  111.3	     8.84	  144.1	    14.83	  136.3	    13.26	  114.2	     9.31	2146943.0	   7.071643	2455903.644136	28	HRF_OBJ	Patricia Lampens	2011-12-08T03:20:24.061249	/STER/mercator/hermes/20111207/reduced/00389269_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-16.4
389272	HD  56912	HD 56912	 	7.87	1.5200000000000005	M7	*	07:20:15.20	 31:22:01.99	-4.03	-9.913	A	1.017	660.0	0.30605	    5.1	     0.04	   22.5	     0.77	   65.6	     6.53	  115.6	    20.26	  187.5	    53.25	386429.0	  15.398132	2455903.684638	28	HRF_OBJ	Patricia Lampens	2011-12-08T04:18:59.892193	/STER/mercator/hermes/20111207/reduced/00389272_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	 
389273	HD  65448	HD 65448	HIP 39340	6.4	0.5899999999999999	G1III	SB*	08:02:30.80	 63:05:25.12	-11.421	-15.74	A	1.213	1100.0	0.47019	   43.0	     1.68	  109.2	    10.85	  206.7	    38.85	  231.3	    48.62	  231.1	    48.55	3212114.0	  11.936361	2455903.695905	28	HRF_OBJ	Patricia Lampens	2011-12-08T04:36:55.561615	/STER/mercator/hermes/20111207/reduced/00389273_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	19.13
389274	HIP  39388	HD 65497	HIP 39388	7.69	0.40999999999999925	G2	PM*	08:03:09.50	 65:08:08.81	-8.278	-55.677	A	1.251	1800.0	0.34030	   34.2	     0.65	   74.6	     3.09	  124.2	     8.57	  131.1	     9.55	  123.3	     8.44	1325878.0	  11.318555	2455903.714656	28	HRF_OBJ	Patricia Lampens	2011-12-08T05:04:03.125425	/STER/mercator/hermes/20111207/reduced/00389274_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-7.88
389276	*  55 Cam	HD 67447	HIP 40215	5.329	1.0230000000000006	G7IIb	Pe*	08:12:48.80	 68:28:26.69	-0.339	7.303	A	1.334	450.0	0.44960	   25.7	     1.46	   82.8	    15.24	  211.7	    99.62	  251.0	   140.02	  255.3	   144.89	3118973.0	  10.581180	2455903.742074	28	HRF_OBJ	Patricia Lampens	2011-12-08T05:43:49.521822	/STER/mercator/hermes/20111207/reduced/00389276_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-10.8
389277	*  34 Lyn	HD 73593	HIP 42604	5.359	0.9850000000000003	G8IV	PM*	08:41:01.10	 45:50:02.40	25.822	91.284	A	1.072	400.0	0.49045	   25.8	     1.67	   92.7	    21.46	  205.6	   105.71	  239.6	   143.51	  246.9	   152.41	2886913.0	  18.745600	2455903.748952	28	HRF_OBJ	Patricia Lampens	2011-12-08T05:53:16.021719	/STER/mercator/hermes/20111207/reduced/00389277_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-37.73
389278	HD  79210	HD 79210	HIP 45343	90.0	90.0	K7V	Fl*	09:14:22.80	 52:41:11.80	-1546.096	-569.127	A	1.104	1800.0	0.0	   13.7	     0.10	   58.1	     1.87	  147.2	    12.04	  212.9	    25.19	  254.7	    36.05	1630037.0	  18.245055	2455903.764464	28	HRF_OBJ	Patricia Lampens	2011-12-08T06:16:18.984434	/STER/mercator/hermes/20111207/reduced/00389278_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	11.14
389330	V* V416 Lac	HD 214665	HIP 111795	5.167	1.5170000000000003	M4+III	LP*	22:38:37.90	 56:47:44.30	52.36	-31.39	A	1.279	600.0	0.08584	    8.7	     0.13	   39.6	     2.62	  115.1	    22.08	  194.1	    62.78	  287.8	   138.05	1069596.0	 -14.139302	2455904.388643	28	HRF_OBJ	Patricia Lampens	2011-12-08T21:17:24.256910	/STER/mercator/hermes/20111208/reduced/00389330_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	6.77
389332	HD  16769	HD 16769	HIP 12821	5.945	0.11399999999999988	A5III	SB*	02:44:49.70	 67:49:28.70	17.73	-32.315	A	1.306	600.0	0.26154	   52.3	     4.55	  101.0	    17.00	  140.4	    32.86	  137.1	    31.31	  118.7	    23.50	1741132.0	  -4.281574	2455904.496098	28	HRF_OBJ	Patricia Lampens	2011-12-08T23:49:05.913705	/STER/mercator/hermes/20111208/reduced/00389332_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	5.2
389333	HIP  13160	HD 17346	HIP 13160	6.845	1.253000000000001	K0III	*	02:49:14.30	 57:01:59.70	13.281	-11.476	A	1.162	1400.0	0.41774	   18.0	     0.23	   67.0	     3.21	  179.1	    22.91	  220.0	    34.58	  239.1	    40.83	2144429.0	  -7.298430	2455904.510320	28	HRF_OBJ	Patricia Lampens	2011-12-09T00:08:46.250490	/STER/mercator/hermes/20111208/reduced/00389333_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-6.29
389347	HD  79211	HD 79211	HIP 120005	90.0	90.0	M0V	Fl*	09:14:24.70	 52:41:11.00	-1573.121	-660.121	A	1.111	1800.0	0.0	   18.5	     0.19	   78.1	     3.38	  192.8	    20.66	  275.4	    42.12	  322.5	    57.80	2595532.0	  17.941173	2455904.769375	28	HRF_OBJ	Patricia Lampens	2011-12-09T06:23:18.126309	/STER/mercator/hermes/20111208/reduced/00389347_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	12.5
389348	HIP  50584	HD 89565	HIP 50584	6.308	0.31099999999999994	F0V	PM*	10:19:59.50	-09:03:32.40	-64.539	-71.707	A	1.274	660.0	0.74044	   63.1	     6.02	  132.8	    26.71	  209.6	    66.59	  215.2	    70.19	  197.0	    58.80	3467995.0	  28.474347	2455904.783629	28	HRF_OBJ	Patricia Lampens	2011-12-09T06:47:32.472943	/STER/mercator/hermes/20111208/reduced/00389348_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	15.3
389406	V* V784 Cas	HD 13122	HIP 10141	6.635	0.3420000000000005	kF0hF2mF2(III)	dS*	02:10:25.50	 59:58:47.28	46.812	-60.022	A	1.178	1800.0	0.19490	   44.6	     1.11	   92.3	     4.74	  152.8	    12.97	  158.4	    13.94	  146.9	    12.00	1999389.0	  -8.705386	2455905.463104	28	HRF_OBJ	Patricia Lampens	2011-12-09T23:01:24.100923	/STER/mercator/hermes/20111209/reduced/00389406_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-7.8
389407	HIP  11429	HD 15000	HIP 11429	90.0	90.0	F5II	PM*	02:27:25.30	 59:06:20.09	118.337	-93.63	A	1.180	1800.0	0.0	   28.9	     0.46	   64.0	     2.28	  107.6	     6.44	  114.0	     7.21	  107.9	     6.47	995101.0	  -8.215828	2455905.489607	28	HRF_OBJ	Patricia Lampens	2011-12-09T23:39:19.847218	/STER/mercator/hermes/20111209/reduced/00389407_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-14.61
389413	V* V538 Aur	HD 37394	HIP 26779	6.23	0.8399999999999999	K1	BY*	05:41:20.30	 53:28:51.82	2.784	-523.602	A	1.110	660.0	0.11063	   12.3	     0.23	   40.3	     2.46	   84.0	    10.69	   96.4	    14.07	   97.9	    14.53	528397.0	   3.988502	2455905.604997	28	HRF_OBJ	Patricia Lampens	2011-12-10T02:24:12.717111	/STER/mercator/hermes/20111209/reduced/00389413_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	1.32
389421	HD  75958	HD 75958	HIP 43903	5.56	0.8960000000000008	G7IIIb	SB*	08:56:37.40	 64:36:13.82	-32.914	-96.327	A	1.250	1800.0	0.13277	   30.4	     0.51	   96.2	     5.14	  206.9	    23.78	  238.8	    31.68	  244.9	    33.32	3082336.0	  12.789634	2455905.756475	28	HRF_OBJ	Patricia Lampens	2011-12-10T06:04:42.708332	/STER/mercator/hermes/20111209/reduced/00389421_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	5.31
389422	HD  79028	HD 79028	HIP 45333	5.2	0.5099999999999998	G0V	SB*	09:14:20.50	 61:25:23.92	-5.643	-31.964	A	1.216	145.0	0.10977	   13.9	     1.34	   33.7	     7.83	   63.0	    27.39	   69.4	    33.23	   68.2	    32.08	322181.0	  14.538907	2455905.769574	28	HRF_OBJ	Patricia Lampens	2011-12-10T06:23:41.603196	/STER/mercator/hermes/20111209/reduced/00389422_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-14.3
389423	HD  79028	HD 79028	HIP 45333	5.2	0.5099999999999998	G0V	SB*	09:14:20.50	 61:25:23.92	-5.643	-31.964	A	1.222	900.0	0.21276	   46.8	     2.44	  115.4	    14.81	  218.6	    53.09	  240.7	    64.38	  235.3	    61.50	3717362.0	  14.525781	2455905.778629	28	HRF_OBJ	Patricia Lampens	2011-12-10T06:36:43.880526	/STER/mercator/hermes/20111209/reduced/00389423_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-14.3
389480	HIP  10309	HD 12927	HIP 10309	6.445	0.21699999999999964	A3	*	02:12:49.90	 79:41:29.51	-22.56	23.78	A	1.589	1800.0	0.24283	   58.8	     1.92	  124.4	     8.59	  186.1	    19.25	  190.5	    20.16	  173.5	    16.73	3020733.0	  -1.598396	2455906.429241	28	HRF_OBJ	Patricia Lampens	2011-12-10T22:14:00.534924	/STER/mercator/hermes/20111210/reduced/00389480_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	 
389481	*  12 Tri	HD 15257	HIP 11486	5.29	0.29000000000000004	F0III	PM*	02:28:10.00	 29:40:09.59	-15.183	-85.702	A	1.001	900.0	0.18151	   59.2	     3.90	  123.2	    16.86	  193.7	    41.69	  198.1	    43.62	  180.7	    36.28	3179715.0	 -16.592678	2455906.448590	28	HRF_OBJ	Patricia Lampens	2011-12-10T22:39:25.098248	/STER/mercator/hermes/20111210/reduced/00389481_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-24.8
389488	V* RX Lep	HD 33664	HIP 24169	5.68	1.46	M6III	AB*	05:11:22.90	-11:50:56.69	32.09	56.71	A	1.331	380.0	0.47503	   18.4	     0.89	   61.9	    10.07	  170.1	    76.18	  333.4	   292.58	  620.2	  1012.39	2894982.0	  -1.529784	2455906.573710	28	HRF_OBJ	Patricia Lampens	2011-12-11T01:39:25.829601	/STER/mercator/hermes/20111210/reduced/00389488_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	46.1
389489	*  68 Eri	HD 33256	HIP 23941	5.119	0.4270000000000005	F5.5VkF4mF2	PM*	05:08:43.70	-04:27:22.28	54.518	15.649	A	1.219	240.0	0.64994	   56.7	    13.38	  127.8	    68.00	  204.8	   174.74	  216.1	   194.57	  204.2	   173.66	3108379.0	  -1.624335	2455906.580355	28	HRF_OBJ	Patricia Lampens	2011-12-11T01:48:27.319839	/STER/mercator/hermes/20111210/reduced/00389489_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	10.59
389490	V* V1365 Ori	HD 34055	HIP 24441	90.0	90.0	M4III	sr*	05:14:37.00	-00:33:46.19	17.47	-3.39	A	1.172	900.0	0.0	   16.8	     0.31	   69.0	     5.28	  186.7	    38.73	  327.7	   119.31	  528.7	   310.56	2779513.0	  -0.671667	2455906.590533	28	HRF_OBJ	Patricia Lampens	2011-12-11T02:02:48.680998	/STER/mercator/hermes/20111210/reduced/00389490_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	 
389491	HD  34318	HD 34318	HIP 24560	6.46	0.6500000000000004	A2/3V+G8III+K1III	SB*	05:16:10.60	-11:21:09.22	2.0	7.303	A	1.386	1000.0	0.54282	   45.5	     2.07	  110.1	    12.12	  206.0	    42.44	  227.6	    51.80	  225.5	    50.85	2846522.0	  -0.989754	2455906.609870	28	HRF_OBJ	Patricia Lampens	2011-12-11T02:31:27.809382	/STER/mercator/hermes/20111210/reduced/00389491_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	24.35
389506	NSV  3560	HD 57749	HIP 35749	5.816	0.35000000000000053	F2III	dS*	07:22:25.40	-05:58:58.19	-11.716	-8.921	A	1.300	260.0	0.56103	   42.1	     6.82	   87.7	    29.55	  143.7	    79.38	  149.1	    85.45	  138.4	    73.62	1594996.0	  14.927005	2455906.696996	28	HRF_OBJ	Patricia Lampens	2011-12-11T04:37:42.873877	/STER/mercator/hermes/20111210/reduced/00389506_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	3.9
389507	NSV  3560	HD 57749	HIP 35749	5.816	0.35000000000000053	F2III	dS*	07:22:25.40	-05:58:58.19	-11.716	-8.921	A	1.311	260.0	0.55361	   41.5	     6.63	   87.1	    29.16	  142.7	    78.33	  147.9	    84.12	  137.1	    72.33	1566662.0	  14.917057	2455906.700587	28	HRF_OBJ	Patricia Lampens	2011-12-11T04:42:53.122120	/STER/mercator/hermes/20111210/reduced/00389507_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	3.9
389508	*   1 CMi	HD 58187	HIP 35987	5.361	0.10000000000000053	A5IV	*	07:24:58.20	 11:40:10.31	-15.263	-15.625	A	1.121	360.0	0.62569	   84.9	    20.01	  162.9	    73.67	  220.1	   134.61	  212.4	   125.34	  182.6	    92.62	3926816.0	  15.658979	2455906.706268	28	HRF_OBJ	Patricia Lampens	2011-12-11T04:50:13.797699	/STER/mercator/hermes/20111210/reduced/00389508_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-1.0
389511	HIP  43338	HD 75495	HIP 43338	6.5	0.20000000000000018	A6IV	PM*	08:49:44.90	-21:02:54.42	5.747	-56.769	A	1.568	1200.0	0.42438	   62.7	     3.27	  131.2	    14.34	  195.9	    31.98	  198.4	    32.82	  179.8	    26.95	3049613.0	  21.430198	2455906.726540	28	HRF_OBJ	Patricia Lampens	2011-12-11T05:23:17.627300	/STER/mercator/hermes/20111210/reduced/00389511_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-8.5
389512	HD  79096	HD 79096	HIP 45170	6.51	0.7300000000000004	G9V	SB*	09:12:17.50	 14:59:45.71	-523.619	244.282	A	1.038	900.0	0.70032	   41.8	     1.94	  117.1	    15.24	  216.9	    52.29	  239.4	    63.70	  236.2	    61.97	3063431.0	  25.250635	2455906.741545	28	HRF_OBJ	Patricia Lampens	2011-12-11T05:43:23.316534	/STER/mercator/hermes/20111210/reduced/00389512_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	49.83
389513	* del Sex	HD 90882	HIP 51362	5.18	-0.04999999999999982	B9V	PM*	10:29:28.70	-02:44:20.69	-48.86	-13.43	A	1.185	300.0	0.48165	   84.5	    23.80	  154.2	    79.24	  191.6	   122.42	  179.6	   107.56	  149.5	    74.48	3200783.0	  29.318858	2455906.748113	28	HRF_OBJ	Patricia Lampens	2011-12-11T05:56:03.982355	/STER/mercator/hermes/20111210/reduced/00389513_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	19.0
389515	LTT  3926	HD 92719	HIP 52369	6.767	0.6389999999999993	G1.5V	PM*	10:42:13.30	-13:47:15.79	234.481	-172.34	A	1.368	1100.0	0.47397	   36.9	     1.24	   94.7	     8.15	  175.3	    27.93	  191.2	    33.23	  185.3	    31.22	2140350.0	  28.355368	2455906.765478	28	HRF_OBJ	Patricia Lampens	2011-12-11T06:22:07.007081	/STER/mercator/hermes/20111210/reduced/00389515_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-17.91
389573	G 245-27	HD 9407	HIP 7339	90.0	90.0	G6.5V	PM*	01:34:33.30	 68:56:53.27	-378.267	114.72	A	1.312	720.0	0.0	   40.4	     2.27	  106.4	    15.74	  211.2	    61.98	  232.7	    75.19	  226.2	    71.03	2994952.0	  -7.061674	2455907.392980	28	HRF_OBJ	Patricia Lampens	2011-12-11T21:21:21.322927	/STER/mercator/hermes/20111211/reduced/00389573_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-33.213
389576	V* FZ Per	HD 14330	 	7.962	2.2379999999999995	M1Iab	s*r	02:20:59.70	 57:09:30.60	-0.696	-1.223	A	1.139	900.0	0.86059	    4.9	     0.03	   23.3	     0.60	  123.2	    16.87	  193.5	    41.61	  277.2	    85.37	1048589.0	  -9.823432	2455907.428482	28	HRF_OBJ	Patricia Lampens	2011-12-11T22:11:21.712845	/STER/mercator/hermes/20111211/reduced/00389576_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-38.0
